name,host_id,host_name,host_is_superhost,neighbourhood,neighbourhood_cleansed,beds,price,review_scores_rating
Condo in Chicago · ★4.85 · 1 bedroom · 1 bed · 1 bath,418584416,Nachole,t,"Chicago, Illinois, United States",West Town,1,$90.00,4.85
Home in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,477392244,Anna,t,"Chicago, Illinois, United States",Dunning,2,$164.00,4.83
Rental unit in Chicago · 2 bedrooms · 3 beds · 1 bath,33245101,Rosa,t,"Chicago, Illinois, United States",Irving Park,3,$99.00,5.0
Rental unit in Chicago · ★4.81 · 3 bedrooms · 3 beds · 1 bath,459457994,Jean,t,"Chicago, Illinois, United States",Rogers Park,3,$54.00,4.81
Rental unit in Chicago · ★4.96 · 4 bedrooms · 8 beds · 3 baths,212313279,Nicole And Matt,t,"Chicago, Illinois, United States",Near North Side,8,$324.00,4.96
Home in Chicago · 1 bedroom · 1 bed · 1 shared bath,430969124,Paz,t,"Chicago, Illinois, United States",West Lawn,1,$47.00,5.0
Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 1 bath,52165552,Spotlessly,f,"Chicago, Illinois, United States",North Center,2,$97.00,4.78
Rental unit in Chicago · ★4.57 · Studio · 1 bed · 1 bath,191522990,Nala & Owen,t,"Chicago, Illinois, United States",Uptown,1,$56.00,4.57
Rental unit in Chicago · ★4.79 · Studio · 1 bed · 1 bath,191522990,Nala & Owen,t,"Chicago, Illinois, United States",Uptown,1,$56.00,4.79
Rental unit in Chicago · ★4.82 · Studio · 1 bed · 1 bath,191522990,Nala & Owen,t,"Chicago, Illinois, United States",Uptown,1,$56.00,4.82
Condo in Chicago · ★4.89 · 2 bedrooms · 3 beds · 1 bath,169297663,William,t,"Chicago, Illinois, United States",Logan Square,3,$90.00,4.89
Rental unit in Chicago · ★5.0 · 2 bedrooms · 2 beds · 2 baths,248760412,Cloud9,t,"Chicago, Illinois, United States",Loop,2,$249.00,5.0
Condo in Chicago · ★4.75 · 2 bedrooms · 2 beds · 1 bath,169297663,William,t,"Chicago, Illinois, United States",Near North Side,2,$124.00,4.75
Serviced apartment in Chicago · ★4.79 · 2 bedrooms · 2 beds · 1 bath,474941827,Irene,t,"Chicago, Illinois, United States",Mckinley Park,2,$120.00,4.79
Home in Chicago · ★4.90 · 2 bedrooms · 3 beds · 2.5 baths,212313279,Nicole And Matt,t,"Chicago, Illinois, United States",Logan Square,3,$120.00,4.9
Rental unit in Chicago · ★3.60 · 1 bedroom · 1 bed · 1 shared bath,243779291,Hakim,f,"Chicago, Illinois, United States",Albany Park,1,$46.00,3.6
Serviced apartment in Chicago · 3 bedrooms · 3 beds · 2 baths,1821244,Brooke,f,"Chicago, Illinois, United States",Near West Side,3,$313.00,5.0
Townhouse in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,121719854,Evolve,f,"Chicago, Illinois, United States",Mckinley Park,1,$127.00,5.0
Rental unit in Chicago · ★5.0 · 3 bedrooms · 2 beds · 1 bath,216251677,James,f,"Chicago, Illinois, United States",Woodlawn,2,$201.00,5.0
Rental unit in Chicago · ★4.97 · 2 bedrooms · 2 beds · 2 baths,248760412,Cloud9,t,"Chicago, Illinois, United States",Loop,2,$259.00,4.97
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,1,$148.00,0
Townhouse in Chicago · ★4.83 · 3 bedrooms · 5 beds · 2 baths,266081133,Kelly,t,"Chicago, Illinois, United States",Lincoln Park,5,$343.00,4.83
Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$111.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,1,$138.00,0
Rental unit in Chicago · ★4.92 · 2 bedrooms · 2 beds · 1 bath,212313279,Nicole And Matt,t,"Chicago, Illinois, United States",Near North Side,2,$108.00,4.92
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$174.00,5.0
Rental unit in Chicago · ★4.40 · Studio · 1 bed · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",Kenwood,1,$46.00,4.4
Rental unit in Chicago · ★4.86 · 1 bedroom · 1 bed · 1 bath,234187212,Yaharra,f,"Chicago, Illinois, United States",Near South Side,1,$155.00,4.86
Rental unit in Chicago · ★4.45 · 1 bedroom · 1 bed · 1 bath,47172572,Zencity,f,"Chicago, Illinois, United States",Hyde Park,1,$55.00,4.45
Rental unit in Chicago · ★4.96 · 5 bedrooms · 6 beds · 2 baths,198730505,Paul,t,"Chicago, Illinois, United States",Albany Park,6,$343.00,4.96
Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 private bath,220328753,Nathaly,t,"Chicago, Illinois, United States",Near West Side,1,$71.00,5.0
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,396270947,Jennifer,f,"Chicago, Illinois, United States",Near North Side,1,$122.00,5.0
Condo in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,441260321,World Class,t,"Chicago, Illinois, United States",Near North Side,1,$85.00,5.0
Home in Chicago · ★4.94 · 5 bedrooms · 6 beds · 3.5 baths,243035563,Studebecker,f,"Chicago, Illinois, United States",Near North Side,6,$694.00,4.94
Rental unit in Chicago · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,20895985,Cristina,t,"Chicago, Illinois, United States",West Town,1,$55.00,4.9
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,1,$133.00,5.0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,1,$121.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$88.00,0
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,391945218,Matt,t,"Chicago, Illinois, United States",Near West Side,1,$109.00,0
Rental unit in Chicago · ★4.82 · 2 bedrooms · 2 beds · 1 bath,478012407,Mason,t,"Chicago, Illinois, United States",Lincoln Square,2,$61.00,4.82
Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Lake View,1,$74.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$127.00,5.0
Townhouse in Chicago · ★4.93 · 4 bedrooms · 6 beds · 2.5 baths,732200,Florin,f,"Chicago, Illinois, United States",Near North Side,6,$364.00,4.93
Home in Chicago · ★4.95 · 6 bedrooms · 6 beds · 4 baths,147246855,Kaitlynn,t,"Chicago, Illinois, United States",Belmont Cragin,6,$401.00,4.95
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,188365982,Level,t,"Chicago, Illinois, United States",Near North Side,1,$164.00,5.0
Serviced apartment in Chicago · Studio · 1 bed · 1 bath,188365982,Level,t,"Chicago, Illinois, United States",Near North Side,1,$122.00,5.0
Guest suite in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 bath,54420130,Ingrid,t,"Chicago, Illinois, United States",West Town,1,$119.00,5.0
Serviced apartment in Chicago · 1 bedroom · 1 bed · 1 bath,188365982,Level,t,"Chicago, Illinois, United States",Near North Side,1,$164.00,0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,188365982,Level,t,"Chicago, Illinois, United States",Near North Side,2,$260.00,5.0
Serviced apartment in Chicago · 2 bedrooms · 2 beds · 2 baths,188365982,Level,t,"Chicago, Illinois, United States",Near North Side,2,$208.00,0
Rental unit in Chicago · ★4.92 · 3 bedrooms · 3 beds · 2 baths,459457994,Jean,t,"Chicago, Illinois, United States",West Town,3,$53.00,4.92
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,2768314,Jason,f,"Chicago, Illinois, United States",West Town,1,$49.00,4.5
Condo in Chicago · ★4.98 · 2 bedrooms · 2 beds · 2 baths,379830684,Julia,t,"Chicago, Illinois, United States",Avondale,2,$115.00,4.98
Rental unit in Chicago · ★4.44 · 1 bedroom · 1 bed · 1 shared bath,478703929,Antonio,f,"Chicago, Illinois, United States",Lake View,1,$27.00,4.44
Condo in Chicago · ★4.88 · 2 bedrooms · 2 beds · 2 baths,138934538,Dalila,t,"Chicago, Illinois, United States",Albany Park,2,$125.00,4.88
Rental unit in Chicago · ★4.89 · 3 bedrooms · 3 beds · 1 bath,473517586,Jamie,t,"Chicago, Illinois, United States",Rogers Park,3,$52.00,4.89
Rental unit in Chicago · ★4.67 · 2 bedrooms · 2 beds · 1 bath,473517586,Jamie,t,"Chicago, Illinois, United States",West Ridge,2,$52.00,4.67
Rental unit in Chicago · ★4.89 · 1 bedroom · 1 bed · 1 bath,459628553,Marty,t,"Chicago, Illinois, United States",West Ridge,1,$52.00,4.89
Rental unit in Chicago · 1 bedroom · 1 bed · 1 shared bath,478709288,Marquis,f,"Chicago, Illinois, United States",South Lawndale,1,$79.00,0
Home in Chicago · ★4.66 · 4 bedrooms · 4 beds · 2 baths,478720297,Dieu Linh,f,"Chicago, Illinois, United States",Calumet Heights,4,$155.00,4.66
Home in Chicago · ★4.89 · 5 bedrooms · 5 beds · 3.5 baths,147444679,Aaron,t,"Chicago, Illinois, United States",Near West Side,5,$329.00,4.89
Home in Chicago · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,25505766,Danielle,t,"Chicago, Illinois, United States",Logan Square,4,$464.00,5.0
Rental unit in Chicago · ★4.87 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$169.00,4.87
Rental unit in Chicago · ★4.88 · 1 bedroom · 1 bed · 1 bath,430687790,Ryan,t,"Chicago, Illinois, United States",West Town,1,$103.00,4.88
Home in Chicago · 3 bedrooms · 3 beds · 2.5 baths,215257852,Elise,f,"Chicago, Illinois, United States",Woodlawn,3,$327.00,3.0
Rental unit in Chicago · ★4.74 · Studio · 1 bed · 1 bath,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,1,$111.00,4.74
Rental unit in Chicago · ★4.86 · 2 bedrooms · 2 beds · 1 bath,459628553,Marty,t,"Chicago, Illinois, United States",Rogers Park,2,$56.00,4.86
Rental unit in Chicago · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,20895985,Cristina,t,"Chicago, Illinois, United States",West Town,1,$52.00,5.0
Home in Chicago · ★4.83 · 5 bedrooms · 4 beds · 3.5 baths,726812,Melesa,t,"Chicago, Illinois, United States",West Town,4,$900.00,4.83
Condo in Chicago · ★4.75 · 1 bedroom · 2 beds · 1 bath,121719854,Evolve,f,"Chicago, Illinois, United States",Logan Square,2,$121.00,4.75
Rental unit in Chicago · ★4.57 · 2 bedrooms · 2 beds · 1 bath,431261724,AW Luxe,f,"Chicago, Illinois, United States",Lower West Side,2,$94.00,4.57
Rental unit in Chicago · ★4.62 · Studio · 2 beds · 1 bath,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,2,$111.00,4.62
Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,131630879,Olga,f,"Chicago, Illinois, United States",Lake View,2,$105.00,5.0
Rental unit in Chicago · ★4.95 · Studio · 1 bed · 1 bath,478012407,Mason,t,"Chicago, Illinois, United States",Lake View,1,$57.00,4.95
Rental unit in Chicago · ★4.67 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$149.00,4.67
Home in Chicago · ★4.70 · 2 bedrooms · 4 beds · 1 bath,414890881,Sarah,f,"Chicago, Illinois, United States",Dunning,4,$130.00,4.7
Loft in Chicago · ★4.95 · 4 bedrooms · 11 beds · 4.5 baths,464407683,Hubbard Holdings,t,"Chicago, Illinois, United States",West Town,11,$410.00,4.95
Rental unit in Chicago · ★5.0 · Studio · 1 bed · 1 bath,170551048,Lyn,f,"Chicago, Illinois, United States",Uptown,1,$70.00,5.0
Condo in Chicago · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,240702225,Sam,f,"Chicago, Illinois, United States",West Town,1,$56.00,4.33
Rental unit in Chicago · ★4.83 · 2 bedrooms · 2 beds · 1 bath,81985803,Jenny,t,"Chicago, Illinois, United States",Uptown,2,$90.00,4.83
Rental unit in Chicago · ★4.74 · 2 bedrooms · 2 beds · 1 bath,82149466,Mark,f,"Chicago, Illinois, United States",Uptown,2,$82.00,4.74
Condo in Chicago · ★4.91 · 2 bedrooms · 3 beds · 1 bath,262668383,Jen,t,"Chicago, Illinois, United States",Bridgeport,3,$90.00,4.91
Rental unit in Chicago · ★4.89 · 2 bedrooms · 2 beds · 2 baths,311257088,Dave,t,"Chicago, Illinois, United States",Near West Side,2,$125.00,4.89
Home in Chicago · ★4.96 · 2 bedrooms · 1 bed · 1 bath,88547320,Laura,t,"Chicago, Illinois, United States",Bridgeport,1,$80.00,4.96
Condo in Chicago · ★4.77 · 1 bedroom · 1 bed · 1 shared bath,53991659,Alex,t,"Chicago, Illinois, United States",Logan Square,1,$39.00,4.77
Condo in Chicago · 1 bedroom · 1 bed · 1 bath,441260321,World Class,t,"Chicago, Illinois, United States",Loop,1,$146.00,5.0
Rental unit in Chicago · ★4.90 · 4 bedrooms · 5 beds · 2 baths,435770634,Nico And Dyan,t,"Chicago, Illinois, United States",West Town,5,$63.00,4.9
Townhouse in Chicago · ★4.95 · 2 bedrooms · 2 beds · 2 baths,165285023,Sarah And Marko,t,"Chicago, Illinois, United States",Montclare,2,$148.00,4.95
Townhouse in Chicago · ★4.91 · 3 bedrooms · 5 beds · 1.5 baths,479254181,Hany,f,"Chicago, Illinois, United States",Norwood Park,5,$151.00,4.91
Rental unit in Chicago · ★4.75 · 1 bedroom · 1 bed · 1 bath,459616862,Shaun,t,"Chicago, Illinois, United States",North Center,1,$42.00,4.75
Home in Chicago · ★4.61 · 3 bedrooms · 3 beds · 2.5 baths,121884152,Jamaal,f,"Chicago, Illinois, United States",Washington Park,3,$324.00,4.61
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,121884152,Jamaal,f,"Chicago, Illinois, United States",Washington Park,1,$201.00,4.5
Rental unit in Chicago · ★4.93 · 3 bedrooms · 3 beds · 1.5 baths,478012407,Mason,t,"Chicago, Illinois, United States",Avondale,3,$54.00,4.93
Home in Chicago · ★4.92 · 4 bedrooms · 11 beds · 2.5 baths,15105520,Tian,t,"Chicago, Illinois, United States",East Garfield Park,11,$278.00,4.92
Rental unit in Chicago · ★4.60 · 1 bedroom · 1 bed · 1 bath,111062630,Kyriako,t,"Chicago, Illinois, United States",West Ridge,1,$58.00,4.6
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$142.00,0
Rental unit in Chicago · ★5.0 · 1 bedroom · 2 beds · 1 bath,51373457,Paul,f,"Chicago, Illinois, United States",West Town,2,$65.00,5.0
Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,f,"Chicago, Illinois, United States",Loop,2,$121.00,0
Rental unit in Chicago · ★4.74 · 3 bedrooms · 3 beds · 1 bath,243035563,Studebecker,f,"Chicago, Illinois, United States",Near South Side,3,$158.00,4.74
Rental unit in Chicago · ★4.75 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$151.00,4.75
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Lake View,1,$147.00,0
Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$83.00,5.0
Rental unit in Chicago · ★4.96 · 3 bedrooms · 3 beds · 2 baths,243035563,Studebecker,f,"Chicago, Illinois, United States",Near South Side,3,$158.00,4.96
Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,377274999,Anton,f,"Chicago, Illinois, United States",Washington Heights,2,$110.00,0
Condo in Chicago · ★4.79 · 2 bedrooms · 3 beds · 1 bath,121719854,Evolve,f,"Chicago, Illinois, United States",Rogers Park,3,$127.00,4.79
Condo in Chicago · ★4.50 · 2 bedrooms · 2 beds · 1 bath,216082871,Monica,f,"Chicago, Illinois, United States",Albany Park,2,$99.00,4.5
Rental unit in Chicago · ★4.68 · 2 bedrooms · 2 beds · 1 bath,459616862,Shaun,t,"Chicago, Illinois, United States",Irving Park,2,$50.00,4.68
Rental unit in Chicago · ★4.73 · 3 bedrooms · 3 beds · 2 baths,476748763,Phong,t,"Chicago, Illinois, United States",Mckinley Park,3,$175.00,4.73
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$129.00,5.0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$200.00,0
Rental unit in Chicago · Studio · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$83.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$93.00,0
Rental unit in Chicago · ★4.78 · 2 bedrooms · 2 beds · 2 baths,36459240,Jim,f,"Chicago, Illinois, United States",Near North Side,2,$288.00,4.78
Home in Chicago · 1 bedroom · 1 bed · 1.5 shared baths,470462049,Robert,t,"Chicago, Illinois, United States",Lincoln Park,1,$43.00,5.0
Rental unit in Chicago · ★4.86 · 2 bedrooms · 4 beds · 1 bath,212313279,Nicole And Matt,t,"Chicago, Illinois, United States",Near North Side,4,$129.00,4.86
Rental unit in Chicago · ★4.72 · Studio · 1 bed · 1 bath,170551048,Lyn,f,"Chicago, Illinois, United States",Uptown,1,$58.00,4.72
Rental unit in Chicago · ★4.97 · 2 bedrooms · 2 beds · 1 bath,480240669,Johanna,t,"Chicago, Illinois, United States",Hermosa,2,$121.00,4.97
Rental unit in Chicago · ★4.72 · 1 bedroom · 1 bed · 1 bath,459616862,Shaun,t,"Chicago, Illinois, United States",Lincoln Park,1,$52.00,4.72
Home in Chicago · ★4.92 · 3 bedrooms · 4 beds · 1 bath,380519944,Adam,t,"Chicago, Illinois, United States",Avondale,4,$211.00,4.92
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$102.00,0
Rental unit in Chicago · 2 bedrooms · 2 beds · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Edgewater,2,$140.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near West Side,1,$151.00,0
Rental unit in Chicago · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,1,$81.00,3.0
Rental unit in Chicago · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,f,"Chicago, Illinois, United States",Near South Side,2,$149.00,0
Rental unit in Chicago · ★4.74 · 3 bedrooms · 3 beds · 1 bath,92129084,Russell,f,"Chicago, Illinois, United States",Humboldt Park,3,$48.00,4.74
Rental unit in Chicago · ★4.71 · 2 bedrooms · 2 beds · 1 bath,478012407,Mason,t,"Chicago, Illinois, United States",Lake View,2,$78.00,4.71
Rental unit in Chicago · ★4.84 · 2 bedrooms · 2 beds · 1 bath,478012407,Mason,t,"Chicago, Illinois, United States",Lake View,2,$63.00,4.84
Condo in Chicago · 1 bedroom · 1 bed · 1 bath,479549251,John,t,"Chicago, Illinois, United States",Jefferson Park,1,$70.00,4.5
Rental unit in Chicago · ★4.91 · 2 bedrooms · 2 beds · 2 baths,49980854,Natasha,t,"Chicago, Illinois, United States",Loop,2,$253.00,4.91
Rental unit in Chicago · ★4.84 · 2 bedrooms · 3 beds · 2 baths,46299046,Kath,t,"Chicago, Illinois, United States",Logan Square,3,$128.00,4.84
Rental unit in Chicago · ★4.85 · 2 bedrooms · 3 beds · 2 baths,395498979,Milan,t,"Chicago, Illinois, United States",Near South Side,3,$151.00,4.85
